ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160726,WA,0.00,100.00,3.63,0.00,0.00,0.00,2016-07-26,2016-08-01,1
20160719,WA,0.00,100.00,3.63,0.00,0.00,0.00,2016-07-19,2016-07-25,1
20160712,WA,0.00,100.00,3.63,0.00,0.00,0.00,2016-07-12,2016-07-18,1
20160705,WA,0.00,100.00,3.63,0.00,0.00,0.00,2016-07-05,2016-07-11,1
20160628,WA,0.00,100.00,3.63,0.00,0.00,0.00,2016-06-28,2016-07-04,1
20160621,WA,1.69,98.31,3.63,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160614,WA,1.69,98.31,3.63,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160607,WA,1.69,98.31,0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160531,WA,44.39,55.61,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160524,WA,73.84,26.16,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160517,WA,74.27,25.73,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160510,WA,94.49,5.51,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160503,WA,94.49,5.51,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160426,WA,96.71,3.29,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,1
20160419,WA,96.71,3.29,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,1
20160412,WA,96.67,3.33,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,1
20160405,WA,96.67,3.33,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160329,WA,92.48,7.52,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160322,WA,89.76,10.24,0.41,0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160315,WA,89.55,10.45,2.87,0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160308,WA,77.93,22.07,2.87,0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160301,WA,77.93,22.07,7.63,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160223,WA,77.93,22.07,7.63,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160216,WA,68.37,31.63,7.63,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160209,WA,68.36,31.64,7.63,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160202,WA,68.36,31.64,7.77,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160126,WA,68.38,31.62,7.77,0.00,0.00,0.00,2016-01-26,2016-02-01,1
